Datum;Titel;Id-Nr;Mitzeichnungen;Forum;Begründung;Seite;Forumauswertung
09.02.2010;Krankenhauswesen - Keine 0180-Nummern in Krankenhäusern;6203;1870;66 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_07/_18/Petition_6203.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_07/_18/Petition_6203.nc.html;
11.01.2011;Eigenleistungen - Praxisgebühr fairer und flexibler;6211;314;60 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_07/_19/Petition_6211.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_07/_19/Petition_6211.nc.html;
06.07.2011;Kassenarztrecht - Keine Geld- oder Sachleistungen der Pharma-Industrie an Ärzte;6267;1313;18 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_07/_22/Petition_6267.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_07/_22/Petition_6267.nc.html;
11.01.2011;Arbeitnehmerüberlassung - Einsatz von Zeit- und Leiharbeitern;6321;725;28 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_07/_23/Petition_6321.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_07/_23/Petition_6321.nc.html;
25.04.2013;Gesetzliche Krankenversicherung - Mitgliedschaft - - Studenten privater Hochschulen in die GKV;6334;172;43 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_07/_23/Petition_6334.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_07/_23/Petition_6334.nc.html;
09.07.2010;Betriebsräte - Fortbildungen für Betriebsratsmitglieder;6366;67;43 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_07/_24/Petition_6366.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_07/_24/Petition_6366.nc.html;
21.02.2013;Bankenwesen - Keine verdachtsunabhängige Weitergabe von Daten an andere Staaten;6411;6730;40 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_07/_27/Petition_6411.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_07/_27/Petition_6411.nc.html;
11.07.2012;"Immissionsschutz - ""Anlieger frei"" in Umweltzonen";6423;397;109 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_07/_28/Petition_6423.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_07/_28/Petition_6423.nc.html;
07.02.2011;Private Krankenversicherung - Übernahme der Kosten der PKV oder Aufnahme in die GKV für ALG II-Bezieher;6457;248;40 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_07/_29/Petition_6457.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_07/_29/Petition_6457.nc.html;
01.12.2010;Gesetzliche Krankenversicherung - Leistungen - - Einführung der Gesundheitskarte verschieben;6465;426;14 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_07/_29/Petition_6465.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_07/_29/Petition_6465.nc.html;
02.12.2011;Heilhilfsberufe - Absenkung des Zugangs-Bildungsniveaus in Pflegeberufen;6476;8355;216 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_07/_30/Petition_6476.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_07/_30/Petition_6476.nc.html;
12.11.2010;Bankenwesen - Untersuchungskommission zur Aufklärung der Finanzkrise;6483;1201;78 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_07/_30/Petition_6483.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_07/_30/Petition_6483.nc.html;
27.12.2010;Forschung - Durchführung einer (unbemannten) nationalen Mondmission;6495;304;106 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_07/_31/Petition_6495.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_07/_31/Petition_6495.nc.html;
29.12.2010;Arbeitsvermittlung - Vermittlungsgutschein;6496;117;25 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_07/_31/Petition_6496.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_07/_31/Petition_6496.nc.html;
06.12.2010;Nichtraucherschutz - Rauchverbot in Kraftfahrzeugen, wenn Kinder mitfahren;6500;1217;180 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_07/_31/Petition_6500.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_07/_31/Petition_6500.nc.html;
28.07.2010;Verbraucherschutz - Kennzeichnung alkoholischer Getränke;6508;560;43 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_01/Petition_6508.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_01/Petition_6508.nc.html;
30.05.2011;Gesetzliche Krankenversicherung - Beiträge - - Keine fiktive Festlegung;6519;206;44 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_02/Petition_6519.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_02/Petition_6519.nc.html;
01.12.2010;Autobahnen - Mehr Sicherheit durch Rüttelstreifen in Autobahn-Seitenstreifen;6520;687;51 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_02/Petition_6520.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_02/Petition_6520.nc.html;
07.12.2010;Schifffahrt - Verbot von;6538;871;48 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_04/Petition_6538.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_04/Petition_6538.nc.html;
28.12.2010;Betriebliche Altersversorgung - Kapitalbildung aus Beiträgen;6560;175;9 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_06/Petition_6560.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_06/Petition_6560.nc.html;
09.11.2011;Immissionsschutz - Ausnahmegenehmigungen für Umweltzonen;6576;107;12 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_07/Petition_6576.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_07/Petition_6576.nc.html;
11.07.2012;Mobilitätshilfen - Anspruch auf Leistungen zur Sicherung des Lebensunterhalts;6593;310;23 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_08/Petition_6593.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_08/Petition_6593.nc.html;
27.12.2010;Haushaltsführung des Bundes - Jährlicher Konsolidierungsplan zur;6594;269;12 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_08/Petition_6594.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_08/Petition_6594.nc.html;
10.08.2011;Tierschutz - Änderung der Fangquotenregelung;6610;588;14 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_09/Petition_6610.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_09/Petition_6610.nc.html;
20.02.2014;Sorgerecht der Eltern - Berücksichtigung der besonderen Belange von Vätern;6636;447;71 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_11/Petition_6636.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_11/Petition_6636.nc.html;
16.05.2013;Bildungswesen - Übertragung der Zuständigkeit auf den Bund;6647;1038;95 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_12/Petition_6647.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_12/Petition_6647.nc.html;
08.06.2010;Reformvorschläge in der Sozialversicherung - Ausbezahlung von Beiträgen bei Auswanderung;6653;70;26 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_12/Petition_6653.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_12/Petition_6653.nc.html;
07.12.2010;Zulassung zum Straßenverkehr - Nur noch Zweiräder mit Elektromotor, keine Zweitakter mehr;6658;218;71 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_13/Petition_6658.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_13/Petition_6658.nc.html;
31.05.2010;Gesetzliche Krankenversicherung - Leistungen - - Kosten der Zahnsteinentfernung;6662;328;52 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_13/Petition_6662.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_13/Petition_6662.nc.html;
18.04.2012;Führerscheinwesen - Vereinfachung der LKW-Führerscheinverlängerung ab 50;6669;257;22 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_13/Petition_6669.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_13/Petition_6669.nc.html;
14.12.2010;Urlaub von Arbeitnehmern - Rückzahlung von zuviel gezahltem Urlaubsentgelt;6675;40;42 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_13/Petition_6675.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_13/Petition_6675.nc.html;
09.07.2010;Post- und Telekommunikation - Briefgeheimnis auch für E-Mails;6692;4646;93 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_14/Petition_6692.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_14/Petition_6692.nc.html;
04.11.2011;Immissionsschutz - Umweltzone: Kfz. mit ausländischen Kennzeichen;6694;107;26 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_15/Petition_6694.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_15/Petition_6694.nc.html;
09.11.2011;Arbeitslosengeld II - Bewilligung von Darlehen;6700;248;35 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_15/Petition_6700.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_15/Petition_6700.nc.html;
10.07.2012;Bundesregierung - Karenzzeit für Regierungsmitglieder und Staatssekretäre;6727;1122;64 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_17/Petition_6727.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_17/Petition_6727.nc.html;
17.03.2011;Arbeitslosengeld - Sozialversicherung während der Sperrfrist;6735;415;20 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_17/Petition_6735.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_17/Petition_6735.nc.html;
09.11.2011;Arbeitslosengeld II - Anspruch von Auszubildenden;6736;231;26 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_17/Petition_6736.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_17/Petition_6736.nc.html;
20.12.2011;Energiewirtschaft - Preisanpassung für Energiesparlampen;6751;245;72 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_18/Petition_6751.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_18/Petition_6751.nc.html;
05.01.2011;Zivilprozessordnung - Gerichtsverfahren im Rahmen der Baumängelhaftung;6767;142;15 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_19/Petition_6767.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_19/Petition_6767.nc.html;
28.02.2011;Verbraucherschutz - Umweltampel;6769;408;30 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_19/Petition_6769.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_19/Petition_6769.nc.html;
02.06.2010;Steuerrecht - Sachspenden an soziale Einrichtungen;6772;324;33 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_19/Petition_6772.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_19/Petition_6772.nc.html;
25.09.2014;Versicherungswesen - Beitragsfreiheit bei Riestervertrag über den Arbeitgeber;6778;40;10 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_19/Petition_6778.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_19/Petition_6778.nc.html;
03.09.2013;Arbeitslosengeld II - Abschaffung der Sanktionen nach § 31 SGB II;6785;6316;585 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_20/Petition_6785.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_20/Petition_6785.nc.html;
16.01.2012;Artenschutz - Änderung zum Schutz internationaler Tier- und Pflanzenarten;6797;299;29 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_21/Petition_6797.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_21/Petition_6797.nc.html;
20.12.2011;Sicherheit im Straßenverkehr - Einheitliche Rettungskarte zur Personenbefreiung;6810;480;44 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_22/Petition_6810.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_22/Petition_6810.nc.html;
27.04.2011;Zulassung zum Straßenverkehr - Wechselkennzeichen für Elektroautos;6828;162;44 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_24/Petition_6828.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_24/Petition_6828.nc.html;
14.12.2010;Förderung der beruflichen Weiterbildung - Förderung einer zweiten Ausbildung;6843;384;16 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_25/Petition_6843.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_25/Petition_6843.nc.html;
19.04.2011;Betriebliche Altersversorgung - Jährliche einprozentige Mindestanpassung der Betriebsrenten;6876;62;7 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_25/Petition_6876.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_25/Petition_6876.nc.html;
28.07.2010;Arbeitnehmerüberlassung - Synchronisationsverbot in der Leiharbeitsbranche;6918;361;33 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_27/Petition_6918.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_27/Petition_6918.nc.html;
29.12.2010;Steuerpolitik - Kindergeldfreibetrag;6919;699;57 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_27/Petition_6919.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_27/Petition_6919.nc.html;
11.05.2011;Sorgerecht der Eltern - Einführung des Wechselmodells bei der Kinderbetreuung;6933;1291;255 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_27/Petition_6933.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_27/Petition_6933.nc.html;
17.03.2011;Gesetzliche Krankenversicherung - Beiträge - - Studentische Krankenversicherung;6934;317;28 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_27/Petition_6934.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_27/Petition_6934.nc.html;
01.04.2011;Bemessungsgrundlage in der gesetzlichen Rentenversicherung - Arbeitslosengeld II-Empfänger;6941;242;48 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_27/Petition_6941.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_27/Petition_6941.nc.html;
27.04.2011;Wahlrecht - Rechtsweg gegen die Entscheidungen des Bundeswahlleiters;6944;482;120 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_27/Petition_6944.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_27/Petition_6944.nc.html;
20.12.2011;Verbraucherschutz - Verwendung von Schadstoffen bei der Fertigung von Kinderwagen;6957;296;15 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_28/Petition_6957.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_28/Petition_6957.nc.html;
09.12.2010;Sparförderung - Vermögenswirksame Leistung auch für Altersvorsorgeverträge;6964;88;1 Beitrag;https://epetitionen.bundestag.de/petitionen/_2009/_08/_28/Petition_6964.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_28/Petition_6964.nc.html;
06.07.2010;Gerichte - Akteneinsicht;6968;645;19 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_28/Petition_6968.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_28/Petition_6968.nc.html;
28.07.2010;Arbeitslosengeld II - Vorlage der Verlustrechnung von Freiberuflern und Selbstständigen;7004;251;12 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_30/Petition_7004.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_30/Petition_7004.nc.html;
20.10.2011;Arbeitslosengeld - Ausnahme zur Arbeitslosmeldung innerhalb von 3 Tagen;7008;242;17 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_31/Petition_7008.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_31/Petition_7008.nc.html;
21.02.2013;Immissionsschutz - Feinstaub-Fahrverbot;7018;128;23 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_08/_31/Petition_7018.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_08/_31/Petition_7018.nc.html;
09.12.2010;Strafen nach dem Strafgesetzbuch - Sanktion gegen Gewalt im öffentlichen Personennahverkehr;7022;1734;147 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_09/_01/Petition_7022.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_09/_01/Petition_7022.nc.html;
26.03.2015;Unlauterer Wettbewerb - Internet-Domains;7023;716;14 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_09/_01/Petition_7023.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_09/_01/Petition_7023.nc.html;
09.07.2012;Straßenverkehrsordnung - Generelle Grünpfeilregelung für rechts abbiegende Radfahrer;7046;493;61 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_09/_02/Petition_7046.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_09/_02/Petition_7046.nc.html;
11.07.2012;Arbeitsmarktpolitik - Bundesbeauftragter für Arbeitslosengeld- und Sozialhilfeempfänger;7048;140;8 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_09/_02/Petition_7048.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_09/_02/Petition_7048.nc.html;
14.02.2011;Deutscher Bundestag - Einrichtung eines Lobbyistenregisters;7058;2780;15 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_09/_03/Petition_7058.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_09/_03/Petition_7058.nc.html;
10.08.2011;Fürsorge für Soldaten - Kostenfreie Kommunikation mit dem Heimatland;7060;361;44 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_09/_03/Petition_7060.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_09/_03/Petition_7060.nc.html;
09.12.2010;Bundesregierung - Bezüge;7071;92;56 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_09/_03/Petition_7071.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_09/_03/Petition_7071.nc.html;
05.05.2011;Vorsorge/Rehabilitation - Freie Wahl der Behandlungsstätte bei Mutter-Kind-Kur;7075;132;17 Beiträge;https://epetitionen.bundestag.de/petitionen/_2009/_09/_04/Petition_7075.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2009/_09/_04/Petition_7075.nc.html;
